MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
366845050,2023-06-30T15:58:21,29.31223,-94.80254,0.1,183.1,511.0,ERIN T,,WDII,60,0,29,7,,40,A
368181920,2023-06-30T15:58:14,29.30597,-94.82366,0.0,360.0,511.0,GUADALCANAL,,WDL9752,52,0,8,6,0.0,52,A
367033750,2023-06-30T15:37:58,29.28761,-94.93511,7.0,79.1,511.0,BAD DOG,,WDC4975,31,0,13,4,,31,A
368270030,2023-06-30T16:04:59,29.18598,-95.08250,5.1,230.0,229.0,TIM GOLDING,,WDN3265,57,12,209,23,2.7,57,A
368077350,2023-06-30T16:04:49,29.28953,-94.95902,4.0,299.7,313.0,MISCHIEF MANAGED,IMO0000000,WDK6716,36,,11,4,,,B
367751160,2023-06-30T15:58:07,29.31311,-94.80978,0.0,319.1,190.0,CHARLIE C,,WDI9685,31,5,,,,57,A
367032830,2023-06-30T15:58:56,29.31240,-94.80466,0.0,237.3,511.0,DULARGE,IMO8767575,WCS8769,90,1,30,14,,39,A
366997750,2023-06-30T16:05:01,29.19287,-95.07197,6.1,234.0,236.0,FATHER SEELOS,IMO8991011,WDC2789,31,12,22,10,2.3,57,A
366997750,2023-06-30T15:58:30,29.19877,-95.06103,6.1,238.0,240.0,FATHER SEELOS,IMO8991011,WDC2789,31,12,22,10,2.3,57,A
367016010,2023-06-30T15:58:43,29.30826,-94.80529,0.0,360.0,511.0,HENRY T,,WDC3903,31,0,15,7,,31,A
367629590,2023-06-30T15:59:06,29.31187,-94.82425,0.0,271.2,247.0,CAPT WAYNE TAYLOR,,WDH5608,31,5,17,6,,57,A
367439360,2023-06-30T15:37:59,29.28933,-94.89086,6.6,220.3,217.0,RICHARD TOLAR,,WDF3395,31,12,25,9,,52,A
366884150,2023-06-30T15:58:33,29.30525,-94.81891,0.0,187.6,197.0,MARTIN EXPRESS,IMO8644448,WDB3169,31,0,16,6,,57,A
316031199,2023-06-30T15:58:33,29.29427,-94.96902,0.0,143.8,511.0,OASIS,IMO0000000,CFN7388,36,,14,4,,,B
368070420,2023-06-30T16:04:47,29.31876,-94.86172,6.8,232.0,230.0,MITCHELL,,WDK6012,57,12,114,17,2.5,57,A
366874110,2023-06-30T15:58:23,29.31235,-94.80420,0.0,262.7,511.0,PETITE,IMO8769810,WDB2268,90,0,22,17,1.7,99,A
345090024,2023-06-30T16:04:40,29.30858,-94.80568,0.0,211.1,88.0,HOS COLT,IMO9686156,XCBP3,70,0,82,17,3.0,70,A
366875020,2023-06-30T16:05:24,29.29936,-94.84561,0.0,292.6,264.0,PIC,IMO8644515,WDB2355,31,5,17,6,,57,A
245261000,2023-06-30T15:38:08,29.30739,-94.82264,0.0,206.4,211.0,SPUIGRACHT,IMO9202534,PBBB,70,5,173,25,10.6,70,A
345090024,2023-06-30T15:37:42,29.30852,-94.80571,0.0,211.1,88.0,HOS COLT,IMO9686156,XCBP3,70,0,82,17,3.0,70,A
366884150,2023-06-30T16:04:53,29.30527,-94.81891,0.0,238.0,197.0,MARTIN EXPRESS,IMO8644448,WDB3169,31,0,16,6,,57,A
368052580,2023-06-30T16:04:57,29.30656,-94.82493,0.0,311.4,206.0,WOOD RIVER,IMO101233527,WDK4175,57,12,114,34,3.0,52,A
367016010,2023-06-30T16:06:03,29.30829,-94.80530,0.0,360.0,511.0,HENRY T,,WDC3903,31,0,15,7,,31,A
366812000,2023-06-30T15:38:18,29.29491,-94.85788,0.0,360.0,511.0,BRUTUS,,WDG5253,90,5,30,7,,70,A
366687000,2023-06-30T16:05:58,29.29493,-94.85795,0.0,360.0,511.0,RMS ORION,,WDG5247,60,5,29,7,,60,A
338168501,2023-06-30T15:58:47,29.29415,-94.85706,0.0,245.2,511.0,HPA FIREBOAT 3,,,90,0,,,,51,A
338168501,2023-06-30T16:04:57,29.29422,-94.85711,0.0,237.6,511.0,HPA FIREBOAT 3,,,90,0,,,,51,A
338168501,2023-06-30T15:53:57,29.29424,-94.85710,0.0,223.4,511.0,HPA FIREBOAT 3,,,90,0,,,,51,A
368181920,2023-06-30T15:59:24,29.30596,-94.82366,0.0,360.0,511.0,GUADALCANAL,,WDL9752,52,0,8,6,0.0,52,A
366687000,2023-06-30T15:59:59,29.29495,-94.85798,0.0,360.0,511.0,RMS ORION,,WDG5247,60,5,29,7,,60,A
366884150,2023-06-30T16:06:02,29.30527,-94.81893,0.0,297.8,197.0,MARTIN EXPRESS,IMO8644448,WDB3169,31,0,16,6,,57,A
338250033,2023-06-30T16:05:59,29.29253,-94.90393,1.3,203.5,511.0,SHASTA QUEEN,,WTX5188,99,15,28,0,0.0,99,A
368181920,2023-06-30T16:06:13,29.30597,-94.82366,0.1,360.0,511.0,GUADALCANAL,,WDL9752,52,0,8,6,0.0,52,A
368052580,2023-06-30T15:54:38,29.30656,-94.82490,0.0,311.4,207.0,WOOD RIVER,IMO101233527,WDK4175,57,12,114,34,3.0,52,A
366845050,2023-06-30T16:00:01,29.31224,-94.80256,0.0,174.9,511.0,ERIN T,,WDII,60,0,29,7,,40,A
367016010,2023-06-30T16:00:04,29.30827,-94.80529,0.0,360.0,511.0,HENRY T,,WDC3903,31,0,15,7,,31,A
367053160,2023-06-30T16:06:38,29.27775,-94.85462,1.2,357.5,511.0,COLONEL,,WCU3258,60,5,38,11,,67,A
367125100,2023-06-30T15:59:54,29.09130,-95.20371,5.8,9.8,511.0,CAPT TOM ECHOLS SR,,WDC3771,31,12,20,7,,31,A
366874110,2023-06-30T16:00:02,29.31232,-94.80422,0.0,261.9,511.0,PETITE,IMO8769810,WDB2268,90,0,22,17,1.7,99,A
367771000,2023-06-30T15:39:34,29.30842,-94.80834,0.0,127.3,92.0,INNOVATION,IMO9542594,WDF4831,31,5,41,12,5.8,57,A
367157150,2023-06-30T15:58:53,29.29398,-94.85765,0.0,245.9,511.0,RMS CITATION,IMO8033584,WDG5250,90,5,50,12,3.4,25,A
338744000,2023-06-30T16:05:17,29.29496,-94.85721,0.0,360.0,511.0,HERCULES,,WDG5248,90,5,32,7,,70,A
366812000,2023-06-30T15:54:18,29.29489,-94.85789,0.0,360.0,511.0,BRUTUS,,WDG5253,90,5,30,7,,70,A
338744000,2023-06-30T15:59:19,29.29495,-94.85720,0.0,360.0,511.0,HERCULES,,WDG5248,90,5,32,7,,70,A
338250033,2023-06-30T15:39:48,29.29719,-94.90882,0.0,360.0,511.0,SHASTA QUEEN,,WTX5188,99,15,28,0,0.0,99,A
368199740,2023-06-30T16:05:16,29.29859,-94.84438,0.0,360.0,511.0,MARGARET K,IMO0691907,WDM3709,31,5,0,0,0.0,31,A
338253000,2023-06-30T16:06:36,29.29504,-94.85800,0.0,360.0,511.0,RMS TRITON,,WDG5261,60,5,30,7,,60,A
345090024,2023-06-30T15:59:41,29.30854,-94.80578,0.0,211.1,88.0,HOS COLT,IMO9686156,XCBP3,70,0,82,17,3.0,70,A
368270030,2023-06-30T16:00:19,29.19008,-95.07667,5.0,232.0,232.0,TIM GOLDING,,WDN3265,57,12,209,23,2.7,57,A
368611000,2023-06-30T16:00:14,29.29485,-94.85783,0.0,360.0,511.0,NEPTUNE,,WDG5258,90,5,32,7,,70,A
367081860,2023-06-30T15:40:10,29.28675,-94.91216,4.4,106.9,113.0,AUSTIN GOLDING,,WDC8113,31,0,27,8,,57,A
367125100,2023-06-30T16:00:03,29.09152,-95.20367,5.9,10.2,511.0,CAPT TOM ECHOLS SR,,WDC3771,31,12,20,7,,31,A
367051340,2023-06-30T15:54:55,29.30827,-94.80554,0.0,187.1,511.0,BILL SPENCE,,WAN6438,31,5,18,8,,31,A
366997750,2023-06-30T15:55:02,29.20183,-95.05530,6.1,236.0,238.0,FATHER SEELOS,IMO8991011,WDC2789,31,12,22,10,2.3,57,A
366997750,2023-06-30T16:06:11,29.19177,-95.07382,6.0,236.0,234.0,FATHER SEELOS,IMO8991011,WDC2789,31,12,22,10,2.3,57,A
368611000,2023-06-30T16:06:14,29.29483,-94.85782,0.0,360.0,511.0,NEPTUNE,,WDG5258,90,5,32,7,,70,A
366884150,2023-06-30T16:07:13,29.30527,-94.81891,0.0,34.3,197.0,MARTIN EXPRESS,IMO8644448,WDB3169,31,0,16,6,,57,A
368119840,2023-06-30T16:00:30,29.28353,-94.85721,0.0,26.8,64.0,WRAPPED UP,IMO0000000,,37,,0,0,,,B
367439360,2023-06-30T16:07:29,29.28566,-94.94870,6.5,262.9,257.0,RICHARD TOLAR,,WDF3395,31,12,25,9,,52,A
338250033,2023-06-30T16:07:07,29.29242,-94.90430,0.4,209.9,511.0,SHASTA QUEEN,,WTX5188,99,15,28,0,0.0,99,A
368077350,2023-06-30T16:07:21,29.29049,-94.96203,4.0,287.5,293.0,MISCHIEF MANAGED,IMO0000000,WDK6716,36,,11,4,,,B
367439360,2023-06-30T16:01:29,29.28743,-94.93641,6.5,261.2,258.0,RICHARD TOLAR,,WDF3395,31,12,25,9,,52,A
338245332,2023-06-30T16:07:34,29.28346,-94.85558,0.0,360.0,511.0,RUBAIYAT,IMO0000000,,37,,12,4,,,B
367033750,2023-06-30T15:55:48,29.29205,-94.90460,0.0,324.8,511.0,BAD DOG,,WDC4975,31,0,13,4,,31,A
366884150,2023-06-30T16:08:22,29.30527,-94.81891,0.0,16.6,197.0,MARTIN EXPRESS,IMO8644448,WDB3169,31,0,16,6,,57,A
316031199,2023-06-30T16:07:33,29.29429,-94.96901,0.0,143.8,511.0,OASIS,IMO0000000,CFN7388,36,,14,4,,,B
367125100,2023-06-30T16:07:53,29.10481,-95.20089,6.1,16.4,511.0,CAPT TOM ECHOLS SR,,WDC3771,31,12,20,7,,31,A
366874110,2023-06-30T16:08:23,29.31236,-94.80423,0.0,259.1,511.0,PETITE,IMO8769810,WDB2268,90,0,22,17,1.7,99,A
367033750,2023-06-30T16:08:09,29.29125,-94.91139,6.5,262.8,511.0,BAD DOG,,WDC4975,31,0,13,4,,31,A
345090024,2023-06-30T16:01:11,29.30854,-94.80570,0.0,211.1,88.0,HOS COLT,IMO9686156,XCBP3,70,0,82,17,3.0,70,A
367032830,2023-06-30T16:01:51,29.31231,-94.80469,0.0,259.0,511.0,DULARGE,IMO8767575,WCS8769,90,1,30,14,,39,A
367032830,2023-06-30T16:07:50,29.31239,-94.80474,0.0,264.4,511.0,DULARGE,IMO8767575,WCS8769,90,1,30,14,,39,A
367033750,2023-06-30T16:01:28,29.29239,-94.90427,0.0,282.5,511.0,BAD DOG,,WDC4975,31,0,13,4,,31,A
368052580,2023-06-30T16:07:16,29.30655,-94.82491,0.0,311.4,206.0,WOOD RIVER,IMO101233527,WDK4175,57,12,114,34,3.0,52,A
368270030,2023-06-30T16:01:29,29.18912,-95.07813,5.0,232.5,230.0,TIM GOLDING,,WDN3265,57,12,209,23,2.7,57,A
367081860,2023-06-30T16:08:31,29.30275,-94.88191,6.0,42.1,39.0,AUSTIN GOLDING,,WDC8113,31,0,27,8,,57,A
338168501,2023-06-30T16:01:28,29.29416,-94.85706,0.0,242.5,511.0,HPA FIREBOAT 3,,,90,0,,,,51,A
367053160,2023-06-30T16:09:32,29.27850,-94.85388,2.6,56.3,511.0,COLONEL,,WCU3258,60,5,38,11,,67,A
367157150,2023-06-30T15:55:53,29.29397,-94.85770,0.0,245.9,511.0,RMS CITATION,IMO8033584,WDG5250,90,5,50,12,3.4,25,A
366845050,2023-06-30T15:41:01,29.31225,-94.80258,0.0,257.7,511.0,ERIN T,,WDII,60,0,29,7,,40,A
368077350,2023-06-30T16:08:50,29.29089,-94.96385,4.1,283.9,289.0,MISCHIEF MANAGED,IMO0000000,WDK6716,36,,11,4,,,B
345090024,2023-06-30T16:08:11,29.30856,-94.80572,0.0,211.1,88.0,HOS COLT,IMO9686156,XCBP3,70,0,82,17,3.0,70,A
367033750,2023-06-30T16:09:19,29.29096,-94.91378,6.5,260.1,511.0,BAD DOG,,WDC4975,31,0,13,4,,31,A
367157150,2023-06-30T15:40:54,29.29400,-94.85767,0.0,245.9,511.0,RMS CITATION,IMO8033584,WDG5250,90,5,50,12,3.4,25,A
366812000,2023-06-30T16:06:28,29.29490,-94.85786,0.0,360.0,511.0,BRUTUS,,WDG5253,90,5,30,7,,70,A
368070420,2023-06-30T16:09:26,29.31376,-94.86910,5.6,231.3,229.0,MITCHELL,,WDK6012,57,12,114,17,2.5,57,A
338253000,2023-06-30T16:09:36,29.29503,-94.85797,0.0,360.0,511.0,RMS TRITON,,WDG5261,60,5,30,7,,60,A
366687000,2023-06-30T15:41:57,29.29493,-94.85797,0.0,360.0,511.0,RMS ORION,,WDG5247,60,5,29,7,,60,A
368119840,2023-06-30T16:09:30,29.28354,-94.85720,0.0,26.8,64.0,WRAPPED UP,IMO0000000,,37,,0,0,,,B
366845050,2023-06-30T16:08:11,29.31226,-94.80254,0.0,233.4,511.0,ERIN T,,WDII,60,0,29,7,,40,A
366845060,2023-06-30T15:56:29,29.31226,-94.80234,0.1,282.2,511.0,ASHTON T,,WDIJ,90,5,28,7,,60,A
366884150,2023-06-30T16:09:32,29.30527,-94.81891,0.0,172.8,197.0,MARTIN EXPRESS,IMO8644448,WDB3169,31,0,16,6,,57,A
367053160,2023-06-30T16:03:30,29.27743,-94.85465,0.0,239.8,511.0,COLONEL,,WCU3258,60,5,38,11,,67,A
367157150,2023-06-30T16:01:54,29.29398,-94.85767,0.0,245.9,511.0,RMS CITATION,IMO8033584,WDG5250,90,5,50,12,3.4,25,A
367530790,2023-06-30T16:02:32,29.28447,-94.85681,0.0,51.7,511.0,DR DARK,,WDG3896,37,,20,,,,B
366997750,2023-06-30T16:02:41,29.19508,-95.06813,6.3,238.0,239.0,FATHER SEELOS,IMO8991011,WDC2789,31,12,22,10,2.3,57,A
366997750,2023-06-30T16:09:42,29.18815,-95.07932,6.2,230.0,231.0,FATHER SEELOS,IMO8991011,WDC2789,31,12,22,10,2.3,57,A
366845060,2023-06-30T16:02:24,29.31225,-94.80237,0.0,275.3,511.0,ASHTON T,,WDIJ,90,5,28,7,,60,A
367033750,2023-06-30T15:42:58,29.28941,-94.92375,7.2,78.5,511.0,BAD DOG,,WDC4975,31,0,13,4,,31,A
366845050,2023-06-30T15:42:11,29.31228,-94.80256,0.1,237.5,511.0,ERIN T,,WDII,60,0,29,7,,40,A
366845050,2023-06-30T15:57:10,29.31223,-94.80254,0.0,183.0,511.0,ERIN T,,WDII,60,0,29,7,,40,A
367053160,2023-06-30T15:42:34,29.27741,-94.85465,0.0,257.0,511.0,COLONEL,,WCU3258,60,5,38,11,,67,A
366875020,2023-06-30T16:08:20,29.29937,-94.84562,0.0,329.7,264.0,PIC,IMO8644515,WDB2355,31,5,17,6,,57,A
338468415,2023-06-30T16:08:50,29.28008,-94.87595,0.0,360.0,511.0,GOOD NEWS,IMO0000000,,37,,17,6,,,B
366874110,2023-06-30T16:02:42,29.31236,-94.80418,0.0,265.2,511.0,PETITE,IMO8769810,WDB2268,90,0,22,17,1.7,99,A
368270030,2023-06-30T15:42:39,29.20301,-95.05306,4.9,239.0,238.0,TIM GOLDING,,WDN3265,57,12,209,23,2.7,57,A
367016010,2023-06-30T16:02:43,29.30827,-94.80531,0.0,360.0,511.0,HENRY T,,WDC3903,31,0,15,7,,31,A
368077350,2023-06-30T16:03:19,29.28789,-94.95848,4.2,352.1,359.0,MISCHIEF MANAGED,IMO0000000,WDK6716,36,,11,4,,,B
338253000,2023-06-30T16:03:37,29.29504,-94.85800,0.0,360.0,511.0,RMS TRITON,,WDG5261,60,5,30,7,,60,A
368070420,2023-06-30T16:10:37,29.31260,-94.87068,5.6,230.0,230.0,MITCHELL,,WDK6012,57,12,114,17,2.5,57,A
366884150,2023-06-30T16:10:43,29.30527,-94.81893,0.0,141.4,196.0,MARTIN EXPRESS,IMO8644448,WDB3169,31,0,16,6,,57,A
367125100,2023-06-30T15:42:44,29.06455,-95.21517,6.0,23.8,511.0,CAPT TOM ECHOLS SR,,WDC3771,31,12,20,7,,31,A
338250033,2023-06-30T15:43:07,29.29721,-94.90885,0.1,300.3,511.0,SHASTA QUEEN,,WTX5188,99,15,28,0,0.0,99,A
368052580,2023-06-30T16:10:46,29.30658,-94.82493,0.0,311.4,206.0,WOOD RIVER,IMO101233527,WDK4175,57,12,114,34,3.0,52,A
368119840,2023-06-30T15:57:30,29.28355,-94.85723,0.0,26.8,64.0,WRAPPED UP,IMO0000000,,37,,0,0,,,B
367016010,2023-06-30T15:57:34,29.30826,-94.80528,0.0,360.0,511.0,HENRY T,,WDC3903,31,0,15,7,,31,A
367051340,2023-06-30T15:57:55,29.30831,-94.80555,0.0,198.4,511.0,BILL SPENCE,,WAN6438,31,5,18,8,,31,A
366875020,2023-06-30T16:11:25,29.29936,-94.84562,0.0,301.4,264.0,PIC,IMO8644515,WDB2355,31,5,17,6,,57,A
338168501,2023-06-30T15:42:58,29.29422,-94.85712,0.0,267.1,511.0,HPA FIREBOAT 3,,,90,0,,,,51,A
338245332,2023-06-30T15:43:32,29.28346,-94.85558,0.0,360.0,511.0,RUBAIYAT,IMO0000000,,37,,12,4,,,B
366874110,2023-06-30T16:10:42,29.31233,-94.80420,0.0,252.8,511.0,PETITE,IMO8769810,WDB2268,90,0,22,17,1.7,99,A
367033750,2023-06-30T15:58:09,29.29240,-94.90425,0.9,239.6,511.0,BAD DOG,,WDC4975,31,0,13,4,,31,A
367033750,2023-06-30T16:11:49,29.29024,-94.91864,5.8,254.7,511.0,BAD DOG,,WDC4975,31,0,13,4,,31,A
368270030,2023-06-30T16:10:50,29.18078,-95.08989,5.2,230.8,231.0,TIM GOLDING,,WDN3265,57,12,209,23,2.7,57,A
367032830,2023-06-30T16:04:46,29.31228,-94.80465,0.0,256.8,511.0,DULARGE,IMO8767575,WCS8769,90,1,30,14,,39,A
366812000,2023-06-30T15:57:58,29.29491,-94.85789,0.0,360.0,511.0,BRUTUS,,WDG5253,90,5,30,7,,70,A
366874110,2023-06-30T16:11:43,29.31233,-94.80417,0.0,251.7,511.0,PETITE,IMO8769810,WDB2268,90,0,22,17,1.7,99,A
368181920,2023-06-30T16:09:34,29.30597,-94.82366,0.0,360.0,511.0,GUADALCANAL,,WDL9752,52,0,8,6,0.0,52,A
345090024,2023-06-30T16:11:42,29.30854,-94.80572,0.0,211.1,87.0,HOS COLT,IMO9686156,XCBP3,70,0,82,17,3.0,70,A
367771000,2023-06-30T16:09:30,29.30843,-94.80832,0.0,127.3,92.0,INNOVATION,IMO9542594,WDF4831,31,5,41,12,5.8,57,A
338250033,2023-06-30T15:58:29,29.29667,-94.90563,4.1,78.7,511.0,SHASTA QUEEN,,WTX5188,99,15,28,0,0.0,99,A
367125100,2023-06-30T16:11:24,29.11001,-95.19756,6.2,38.4,511.0,CAPT TOM ECHOLS SR,,WDC3771,31,12,20,7,,31,A
338407582,2023-06-30T15:59:06,29.28217,-94.83899,2.2,333.3,30.0,A-TEAM,IMO0000000,,37,,19,6,,,B
368052580,2023-06-30T16:09:37,29.30656,-94.82494,0.0,311.4,206.0,WOOD RIVER,IMO101233527,WDK4175,57,12,114,34,3.0,52,A
368052580,2023-06-30T16:11:57,29.30656,-94.82490,0.0,311.4,206.0,WOOD RIVER,IMO101233527,WDK4175,57,12,114,34,3.0,52,A
368070420,2023-06-30T16:11:46,29.31145,-94.87230,5.6,231.7,230.0,MITCHELL,,WDK6012,57,12,114,17,2.5,57,A
367439360,2023-06-30T15:59:10,29.28813,-94.93177,6.5,259.4,257.0,RICHARD TOLAR,,WDF3395,31,12,25,9,,52,A
367439360,2023-06-30T16:05:10,29.28629,-94.94399,6.6,256.0,257.0,RICHARD TOLAR,,WDF3395,31,12,25,9,,52,A
366845060,2023-06-30T16:05:27,29.31225,-94.80236,0.0,260.2,511.0,ASHTON T,,WDIJ,90,5,28,7,,60,A
367081860,2023-06-30T16:03:51,29.29592,-94.88626,5.9,27.2,25.0,AUSTIN GOLDING,,WDC8113,31,0,27,8,,57,A
367125100,2023-06-30T16:04:24,29.09901,-95.20224,6.4,10.3,511.0,CAPT TOM ECHOLS SR,,WDC3771,31,12,20,7,,31,A
367439360,2023-06-30T16:09:48,29.28491,-94.95348,6.6,258.0,256.0,RICHARD TOLAR,,WDF3395,31,12,25,9,,52,A
368270030,2023-06-30T15:59:19,29.19090,-95.07541,5.0,234.0,232.0,TIM GOLDING,,WDN3265,57,12,209,23,2.7,57,A
368270030,2023-06-30T15:43:50,29.20216,-95.05464,4.9,238.7,235.0,TIM GOLDING,,WDN3265,57,12,209,23,2.7,57,A
338407582,2023-06-30T15:44:16,29.28198,-94.83877,2.3,333.3,30.0,A-TEAM,IMO0000000,,37,,19,6,,,B
367016010,2023-06-30T16:11:44,29.30826,-94.80531,0.0,360.0,511.0,HENRY T,,WDC3903,31,0,15,7,,31,A
367771000,2023-06-30T16:12:32,29.30842,-94.80834,0.0,127.3,92.0,INNOVATION,IMO9542594,WDF4831,31,5,41,12,5.8,57,A
368181920,2023-06-30T16:05:03,29.30596,-94.82366,0.0,360.0,511.0,GUADALCANAL,,WDL9752,52,0,8,6,0.0,52,A
367439360,2023-06-30T16:13:10,29.28396,-94.96034,6.5,261.6,257.0,RICHARD TOLAR,,WDF3395,31,12,25,9,,52,A
367033750,2023-06-30T16:05:39,29.29200,-94.90659,5.8,261.0,511.0,BAD DOG,,WDC4975,31,0,13,4,,31,A
338168501,2023-06-30T16:09:47,29.29416,-94.85702,0.1,242.9,511.0,HPA FIREBOAT 3,,,90,0,,,,51,A
366812000,2023-06-30T16:05:18,29.29491,-94.85787,0.0,360.0,511.0,BRUTUS,,WDG5253,90,5,30,7,,70,A
366874110,2023-06-30T16:06:03,29.31231,-94.80423,0.0,260.5,511.0,PETITE,IMO8769810,WDB2268,90,0,22,17,1.7,99,A
367016010,2023-06-30T16:04:54,29.30828,-94.80532,0.0,360.0,511.0,HENRY T,,WDC3903,31,0,15,7,,31,A
366884150,2023-06-30T16:13:02,29.30527,-94.81891,0.0,222.6,196.0,MARTIN EXPRESS,IMO8644448,WDB3169,31,0,16,6,,57,A
366884150,2023-06-30T16:00:02,29.30525,-94.81891,0.0,264.1,197.0,MARTIN EXPRESS,IMO8644448,WDB3169,31,0,16,6,,57,A
367081860,2023-06-30T16:05:00,29.29763,-94.88529,6.0,23.1,24.0,AUSTIN GOLDING,,WDC8113,31,0,27,8,,57,A
368070420,2023-06-30T16:05:56,29.31742,-94.86366,6.8,232.5,231.0,MITCHELL,,WDK6012,57,12,114,17,2.5,57,A
345090024,2023-06-30T16:05:51,29.30849,-94.80566,0.0,211.1,88.0,HOS COLT,IMO9686156,XCBP3,70,0,82,17,3.0,70,A
366997750,2023-06-30T16:00:02,29.19742,-95.06362,6.3,239.0,240.0,FATHER SEELOS,IMO8991011,WDC2789,31,12,22,10,2.3,57,A
338168501,2023-06-30T16:12:17,29.29426,-94.85708,0.0,246.9,511.0,HPA FIREBOAT 3,,,90,0,,,,51,A
368077350,2023-06-30T15:45:19,29.28750,-94.93916,3.9,257.3,267.0,MISCHIEF MANAGED,IMO0000000,WDK6716,36,,11,4,,,B
367157150,2023-06-30T16:04:53,29.29398,-94.85767,0.0,245.9,511.0,RMS CITATION,IMO8033584,WDG5250,90,5,50,12,3.4,25,A
366812000,2023-06-30T16:13:08,29.29491,-94.85790,0.0,360.0,511.0,BRUTUS,,WDG5253,90,5,30,7,,70,A
367125100,2023-06-30T16:05:34,29.10102,-95.20184,6.2,8.3,511.0,CAPT TOM ECHOLS SR,,WDC3771,31,12,20,7,,31,A
338168501,2023-06-30T16:06:06,29.29421,-94.85707,0.0,225.9,511.0,HPA FIREBOAT 3,,,90,0,,,,51,A
338168501,2023-06-30T16:13:27,29.29422,-94.85705,0.0,243.4,511.0,HPA FIREBOAT 3,,,90,0,,,,51,A
368270030,2023-06-30T16:13:29,29.17847,-95.09326,5.1,234.3,237.0,TIM GOLDING,,WDN3265,57,12,209,23,2.7,57,A
368119840,2023-06-30T16:06:30,29.28355,-94.85721,0.0,26.8,64.0,WRAPPED UP,IMO0000000,,37,,0,0,,,B
245261000,2023-06-30T16:11:08,29.30738,-94.82263,0.0,206.4,211.0,SPUIGRACHT,IMO9202534,PBBB,70,5,173,25,10.6,70,A
367125100,2023-06-30T16:01:05,29.09326,-95.20332,6.2,8.7,511.0,CAPT TOM ECHOLS SR,,WDC3771,31,12,20,7,,31,A
367053160,2023-06-30T16:10:50,29.27898,-94.85285,3.2,68.2,511.0,COLONEL,,WCU3258,60,5,38,11,,67,A
338407582,2023-06-30T16:06:57,29.28215,-94.83892,2.9,337.3,30.0,A-TEAM,IMO0000000,,37,,19,6,,,B
368052580,2023-06-30T16:06:07,29.30655,-94.82494,0.0,311.4,206.0,WOOD RIVER,IMO101233527,WDK4175,57,12,114,34,3.0,52,A
368070420,2023-06-30T16:07:06,29.31606,-94.86566,6.5,232.4,232.0,MITCHELL,,WDK6012,57,12,114,17,2.5,57,A
368926309,2023-06-30T15:46:02,29.31271,-94.81785,0.0,272.8,511.0,R/V MANTA,,WZ 2603,0,5,30,12,1.5,0,A
368926309,2023-06-30T16:07:04,29.31271,-94.81783,0.0,263.3,511.0,R/V MANTA,,WZ 2603,0,5,30,12,1.5,0,A
366845050,2023-06-30T16:07:01,29.31226,-94.80254,0.0,221.7,511.0,ERIN T,,WDII,60,0,29,7,,40,A
367629590,2023-06-30T16:14:01,29.31188,-94.82427,0.1,320.6,247.0,CAPT WAYNE TAYLOR,,WDH5608,31,5,17,6,,57,A
367439360,2023-06-30T16:14:18,29.28352,-94.96266,6.5,253.3,259.0,RICHARD TOLAR,,WDF3395,31,12,25,9,,52,A
367439360,2023-06-30T16:06:19,29.28592,-94.94631,6.5,262.0,260.0,RICHARD TOLAR,,WDF3395,31,12,25,9,,52,A
366812000,2023-06-30T16:10:57,29.29491,-94.85791,0.0,360.0,511.0,BRUTUS,,WDG5253,90,5,30,7,,70,A
367157150,2023-06-30T16:13:53,29.29398,-94.85767,0.0,245.9,511.0,RMS CITATION,IMO8033584,WDG5250,90,5,50,12,3.4,25,A
338168501,2023-06-30T16:00:07,29.29420,-94.85711,0.0,245.0,511.0,HPA FIREBOAT 3,,,90,0,,,,51,A
338250033,2023-06-30T16:14:09,29.29211,-94.90433,2.6,174.5,511.0,SHASTA QUEEN,,WTX5188,99,15,28,0,0.0,99,A
338168501,2023-06-30T15:46:08,29.29422,-94.85713,0.0,245.7,511.0,HPA FIREBOAT 3,,,90,0,,,,51,A
366884150,2023-06-30T16:14:03,29.30527,-94.81893,0.0,273.9,198.0,MARTIN EXPRESS,IMO8644448,WDB3169,31,0,16,6,,57,A
367032830,2023-06-30T15:46:53,29.31231,-94.80469,0.0,253.0,511.0,DULARGE,IMO8767575,WCS8769,90,1,30,14,,39,A
367016010,2023-06-30T16:07:12,29.30828,-94.80530,0.0,360.0,511.0,HENRY T,,WDC3903,31,0,15,7,,31,A
366845050,2023-06-30T16:14:00,29.31226,-94.80254,0.1,240.4,511.0,ERIN T,,WDII,60,0,29,7,,40,A
345090024,2023-06-30T16:13:52,29.30853,-94.80574,0.0,211.1,88.0,HOS COLT,IMO9686156,XCBP3,70,0,82,17,3.0,70,A
368199740,2023-06-30T16:14:16,29.29859,-94.84438,0.0,360.0,511.0,MARGARET K,IMO0691907,WDM3709,31,5,0,0,0.0,31,A
368199740,2023-06-30T16:11:16,29.29859,-94.84438,0.0,360.0,511.0,MARGARET K,IMO0691907,WDM3709,31,5,0,0,0.0,31,A
368181920,2023-06-30T16:01:34,29.30597,-94.82366,0.0,360.0,511.0,GUADALCANAL,,WDL9752,52,0,8,6,0.0,52,A
